"","location","size","wealth","gender","age","education"
"11061",2,2,1,1,11,1
"11063",2,3,2,2,54,0
"11064",2,3,2,1,26,1
"11065",2,5,2,2,53,0
"11066",2,3,2,2,19,1
"11067",2,4,2,2,55,1
"11069",2,8,3,2,39,0
"11070",2,4,1,2,23,0
"11071",2,2,3,1,12,1
"11072",2,4,1,1,6,0
"11073",2,4,1,1,9,0
"11074",2,5,2,2,18,2
"11075",2,5,2,1,25,0
"11076",15,8,2,2,31,0
"11077",15,4,1,2,20,1
"11078",15,9,2,1,46,0
"11079",15,9,2,2,40,0
"11080",15,4,2,2,18,1
"11081",15,2,1,1,32,2
"11083",15,8,2,1,8,0
"11084",15,6,3,1,45,2
"11085",15,4,1,2,27,0
"11086",15,4,2,2,60,0
"11087",15,6,1,2,29,0
"11088",15,6,2,2,33,1
"11089",15,6,2,2,33,1
"11090",15,2,2,2,16,1
"11091",15,5,2,2,39,0
"11092",15,2,2,1,9,0
"11093",15,5,2,2,28,0
"11094",15,4,1,2,50,0
"11095",15,7,1,2,30,1
"11096",15,7,2,2,27,1
"11097",15,8,2,1,45,2
"11098",15,7,2,2,24,0
"11099",15,8,2,2,35,0
"11100",15,6,2,2,50,0
"11101",15,8,2,2,32,1
"11102",15,7,1,2,51,0
"11103",15,6,1,2,28,0
"11104",15,3,1,2,70,0
"11105",15,7,2,2,33,0
"11106",8,3,1,1,20,0
"11107",8,8,1,2,72,0
"11108",8,3,1,2,30,0
"11111",8,2,1,2,25,0
"11112",8,8,2,2,42,0
"11113",8,5,1,2,30,0
"11114",8,10,2,2,55,0
"11115",8,4,1,2,29,0
"11116",8,6,1,2,28,0
"11119",8,3,1,2,35,0
"11121",8,3,1,2,20,0
"11122",8,2,1,2,20,0
"11123",8,5,2,2,47,0
"11124",8,5,1,2,39,0
"11125",8,5,1,2,17,1
"11126",8,4,1,2,21,2
"11127",8,4,1,2,60,0
"11129",8,3,1,2,57,0
"11130",8,6,1,2,15,1
"11132",8,6,1,2,26,0
"11133",8,4,1,2,25,0
"11134",8,4,2,2,26,0
"11135",11,7,5,2,70,0
"11136",11,3,4,1,8,0
"11137",11,6,5,2,55,2
"11138",11,11,5,2,23,1
"11139",11,14,5,1,52,2
"11140",11,3,4,2,5,0
"11141",11,3,4,1,34,2
"11142",11,6,5,2,40,1
"11144",11,3,4,2,32,0
"11145",11,2,4,2,29,1
"11146",11,7,4,2,36,0
"11147",11,3,4,2,24,2
"11149",11,2,4,1,9,0
"11150",11,2,4,1,35,3
"11151",11,4,4,2,28,2
"11152",11,3,4,1,13,1
"11153",11,2,4,1,20,2
"11154",11,4,3,2,18,1
"11155",11,6,4,2,21,1
"11157",11,2,3,1,21,2
"11158",11,3,4,1,25,2
"11159",11,3,4,1,10,1
"11160",11,2,5,1,28,2
"11161",11,9,4,2,45,0
"11162",13,7,1,2,90,0
"11163",13,3,2,2,32,0
"11164",13,4,1,1,19,2
"11165",13,9,2,2,32,0
"11166",13,7,1,2,38,0
"11167",13,2,1,2,55,0
"11168",13,7,1,2,28,1
"11170",13,4,2,2,20,1
"11171",13,7,2,2,40,0
"11172",13,4,1,1,44,2
"11174",13,5,2,2,19,1
"11175",13,11,1,2,50,0
"11176",13,3,1,2,21,1
"11177",13,9,1,2,35,0
"11178",13,5,1,2,29,0
"11180",13,2,1,1,39,1
"11181",13,8,3,2,37,0
"11182",13,8,1,2,27,1
"11183",13,3,2,1,49,2
"11184",13,6,1,2,39,0
"11185",13,6,1,2,51,0
"11186",13,8,1,2,36,0
"11187",13,4,1,2,29,2
"11188",13,10,2,1,72,0
"11189",13,4,1,2,37,0
"11190",2,6,1,2,26,1
"11191",2,3,1,2,40,0
"11192",2,5,1,2,26,0
"11193",2,5,3,2,3,0
"11194",2,4,2,1,45,1
"11195",2,6,2,1,33,2
"11196",2,7,2,2,60,0
"11197",2,4,3,1,10,0
"11198",2,3,2,1,33,2
"11199",2,3,3,1,19,2
"11200",2,7,1,2,58,0
"11201",2,4,1,2,21,2
"11202",2,2,2,2,46,0
"11203",2,13,4,2,38,1
"11205",2,6,2,2,57,0
"11206",2,2,3,2,22,1
"11207",2,4,3,2,9,1
"11208",2,6,1,1,30,2
"11209",2,2,1,2,2,0
"11210",2,8,3,1,52,2
"11211",2,5,2,2,30,0
"11212",2,4,3,2,44,2
"11213",2,7,3,2,24,2
"11214",2,3,3,1,43,1
"11215",2,6,2,2,17,0
"11216",2,3,2,1,3,0
"11217",2,6,1,2,52,0
"11218",2,3,1,2,42,0
"11219",2,3,2,2,36,0
"11220",9,3,3,2,41,0
"11221",9,7,3,2,38,1
"11222",9,5,2,2,39,0
"11223",9,2,3,2,73,0
"11224",9,3,3,1,63,0
"11225",9,5,3,1,44,0
"11226",9,4,3,2,34,1
"11227",9,2,2,1,1,0
"11228",9,5,4,1,35,1
"11229",9,4,5,2,40,0
"11230",9,6,5,2,32,2
"11231",9,2,2,2,6,0
"11232",9,7,3,1,31,2
"11233",9,3,2,2,17,0
"11235",9,7,3,2,32,0
"11236",9,6,4,2,37,0
"11237",9,6,2,2,28,0
"11238",9,5,2,1,12,0
"11239",9,7,4,2,24,2
"11240",9,5,3,2,24,2
"11242",9,3,3,2,19,0
"11243",9,6,3,2,38,0
"11244",9,5,3,2,27,0
"11245",9,5,4,2,38,0
"11246",9,2,4,2,42,0
"11247",9,8,3,2,31,0
"11248",9,4,2,2,36,0
"11249",9,7,3,2,32,0
"11250",12,7,2,2,35,1
"11251",12,4,3,2,51,0
"11252",12,2,3,2,52,0
"11253",12,2,2,2,20,1
"11254",12,12,2,2,32,0
"11255",12,4,2,2,34,1
"11256",12,5,2,2,53,0
"11257",12,11,2,2,57,0
"11258",12,6,2,2,28,0
"11259",12,2,2,1,19,1
"11260",12,6,3,2,42,0
"11261",12,7,2,2,34,1
"11262",12,10,2,2,41,1
"11263",12,10,3,2,30,0
"11264",12,5,3,2,40,1
"11265",12,10,2,2,30,1
"11266",12,8,2,2,73,0
"11267",12,12,2,1,59,2
"11268",12,8,3,2,28,1
"11269",12,5,2,2,39,1
"11270",12,8,3,2,34,1
"11271",12,5,1,1,4,0
"11272",12,6,3,2,43,0
"11273",12,2,1,1,23,2
"11274",12,6,2,2,57,0
"11275",12,4,2,1,51,0
"11276",12,6,2,2,39,0
"11277",12,6,1,1,43,1
"11278",12,12,3,2,40,2
"11279",12,8,2,2,20,1
"11280",13,9,1,2,28,1
"11281",13,7,1,2,40,0
"11282",13,9,1,2,35,1
"11283",13,3,1,1,1,0
"11284",13,6,1,2,64,0
"11285",13,8,1,2,27,1
"11286",13,13,1,2,5,0
"11287",13,6,1,1,13,1
"11288",13,11,1,2,21,1
"11289",13,10,2,1,56,0
"11290",13,5,1,2,25,1
"11291",13,3,1,1,19,1
"11292",13,9,1,2,50,0
"11293",13,5,2,1,12,1
"11294",13,4,1,2,44,0
"11295",13,5,2,2,37,2
"11296",13,3,1,2,22,2
"11297",13,7,1,2,19,2
"11298",13,12,1,2,40,0
"11299",13,2,1,2,26,1
"11300",13,12,2,1,26,0
"11301",13,8,1,2,59,0
"11302",13,13,1,2,38,1
"11303",13,9,1,2,25,1
"11304",13,9,1,2,41,0
"11305",13,10,1,1,55,0
"11306",13,9,1,2,50,0
"11307",13,9,1,1,42,1
"11308",13,11,4,2,24,1
"11309",13,3,3,2,30,1
"11310",14,3,3,1,9,1
"11311",14,11,2,2,28,2
"11312",14,9,4,2,44,0
"11313",14,10,3,2,37,1
"11314",14,3,3,1,41,1
"11315",14,3,3,1,5,0
"11316",14,7,3,2,31,0
"11317",14,5,2,2,29,1
"11318",14,10,3,2,68,2
"11319",14,14,2,2,57,0
"11320",14,6,2,1,36,1
"11321",14,7,1,2,35,1
"11322",14,6,2,2,50,0
"11324",14,7,2,2,33,0
"11325",14,8,3,2,35,0
"11326",14,14,3,2,40,0
"11327",14,3,2,2,39,0
"11328",14,6,3,1,30,1
"11329",14,7,1,1,19,1
"11330",14,5,1,2,28,2
"11331",14,3,3,2,34,2
"11332",14,9,3,1,33,0
"11333",14,11,3,1,30,2
"11334",14,4,3,1,39,1
"11335",14,7,3,1,44,2
"11336",14,7,5,2,44,2
"11337",3,13,1,1,47,0
"11338",3,6,1,2,38,0
"11339",3,8,1,2,30,1
"11340",3,5,1,1,45,2
"11341",3,8,1,2,34,0
"11342",3,7,2,2,25,0
"11343",3,9,1,1,40,0
"11344",3,7,1,2,55,0
"11345",3,14,1,2,34,0
"11346",3,2,1,1,13,1
"11347",3,8,1,2,23,0
"11348",3,6,1,2,40,0
"11349",3,5,1,2,33,0
"11350",3,5,1,1,30,0
"11351",3,3,1,2,38,1
"11352",3,5,1,2,30,0
"11353",3,5,2,2,38,0
"11354",3,3,1,1,6,0
"11355",3,5,1,2,11,1
"11356",3,9,1,2,35,0
"11357",3,11,1,2,40,0
"11358",3,9,1,1,36,1
"11359",3,4,1,2,29,1
"11360",3,4,2,1,46,2
"11361",3,6,1,2,1,0
"11362",3,12,1,2,38,0
"11363",3,5,1,1,39,2
"11364",3,2,1,1,21,2
"11365",3,3,1,1,52,0
"11366",3,8,1,2,35,0
"11367",15,5,3,2,37,2
"11368",15,4,4,2,12,1
"11369",15,14,5,1,55,1
"11371",15,3,4,1,14,2
"11372",15,5,5,2,27,1
"11373",15,2,2,1,25,0
"11374",15,3,3,2,22,2
"11375",15,4,4,2,57,0
"11376",15,2,5,1,17,2
"11378",15,3,5,1,46,3
"11379",15,7,4,2,44,0
"11380",15,7,4,2,33,0
"11381",15,6,3,2,21,2
"11382",15,2,4,1,38,2
"11383",15,4,4,1,13,1
"11384",15,5,4,1,18,2
"11386",15,3,4,2,5,0
"11388",15,11,4,1,7,0
"11389",15,5,4,2,28,2
"11391",15,5,4,2,31,2
"11392",15,7,3,2,51,0
"11393",13,4,1,2,5,0
"11394",13,5,2,2,28,0
"11395",13,5,1,2,36,1
"11396",13,4,1,1,15,1
"11397",13,2,1,2,36,0
"11399",13,3,1,1,48,0
"11401",13,9,3,2,40,2
"11402",13,11,1,1,13,0
"11404",13,7,1,2,49,1
"11405",13,8,1,2,44,1
"11406",13,6,1,2,27,1
"11407",13,12,1,1,46,2
"11408",13,2,1,2,54,0
"11409",13,5,1,2,26,0
"11410",13,2,2,1,21,2
"11411",13,4,1,2,21,1
"11412",13,8,1,2,36,1
"11413",13,2,1,2,40,2
"11414",13,8,1,2,38,0
"11415",13,3,1,2,20,1
"11416",13,8,1,2,33,0
"11417",13,8,1,2,33,0
"11419",13,7,2,2,36,0
"11420",15,4,1,2,40,0
"11421",15,15,3,2,32,2
"11422",15,5,1,2,34,0
"11423",15,8,1,2,11,0
"11424",15,7,3,2,26,2
"11425",15,7,1,2,45,1
"11426",15,7,1,1,32,0
"11427",15,2,2,2,50,0
"11428",15,7,2,2,33,0
"11429",15,6,2,2,68,1
"11430",15,5,1,2,28,0
"11431",15,4,1,2,40,0
"11432",15,7,1,2,39,0
"11433",15,11,1,2,42,1
"11434",15,7,1,2,35,0
"11435",15,8,1,2,38,1
"11436",15,8,1,2,41,1
"11437",15,2,1,1,25,2
"11438",15,17,2,2,18,1
"11439",15,6,2,2,29,0
"11440",15,7,1,2,54,0
"11441",15,7,2,2,27,1
"11442",15,7,1,2,42,0
"11443",15,5,1,1,87,0
"11444",15,4,1,2,50,0
"11445",15,8,1,2,51,0
"11446",15,2,1,2,66,0
"11447",1,5,1,2,28,1
"11448",1,4,3,2,28,0
"11449",1,10,1,1,37,0
"11450",1,5,2,2,60,0
"11452",1,4,2,2,46,0
"11454",1,3,1,2,38,1
"11455",1,8,1,2,51,0
"11458",1,7,2,2,52,0
"11459",1,2,1,1,42,2
"11461",1,3,2,2,26,0
"11462",1,5,2,1,20,2
"11463",1,3,2,2,22,1
"11464",1,2,1,1,65,0
"11465",1,10,1,2,43,0
"11466",1,4,2,2,68,0
"11467",1,7,1,2,65,0
"11468",1,2,1,1,42,0
"11469",1,9,3,2,55,0
"11470",1,5,2,2,29,0
"11471",1,2,1,1,22,1
"11472",1,2,1,2,74,0
"11473",1,3,1,2,4,0
"11474",1,7,2,2,23,2
"11475",13,3,2,2,10,1
"11477",13,6,4,2,32,1
"11478",13,9,1,1,38,0
"11479",13,4,1,2,48,1
"11480",13,4,2,2,27,1
"11481",13,6,2,2,33,0
"11482",13,6,2,1,39,2
"11483",13,5,2,2,14,1
"11484",13,6,1,2,26,0
"11485",13,3,1,1,6,0
"11486",13,5,1,2,41,0
"11487",13,4,1,1,12,0
"11488",13,5,1,2,36,0
"11490",13,12,1,2,32,1
"11491",13,5,1,1,42,1
"11492",13,5,1,1,14,1
"11494",13,4,1,2,38,2
"11495",13,3,1,2,20,1
"11496",13,7,1,1,40,2
"11497",13,4,1,2,26,1
"11498",13,3,1,2,17,1
"11499",13,4,1,2,21,1
"11500",13,8,2,2,40,1
"11501",13,10,4,2,42,0
"11503",13,3,1,1,29,2
"11504",5,8,2,2,29,0
"11505",5,4,1,2,65,0
"11506",5,7,4,2,29,1
"11507",5,4,3,2,20,2
"11508",5,5,2,1,58,0
"11509",5,5,2,1,6,0
"11510",5,19,1,2,60,0
"11511",5,4,3,1,40,0
"11512",5,5,1,2,26,2
"11513",5,5,1,2,16,1
"11514",5,11,2,2,21,0
"11515",5,5,1,2,37,0
"11516",5,5,2,2,24,0
"11517",5,5,4,2,33,0
"11518",5,4,3,2,28,1
"11519",5,5,2,2,28,0
"11520",5,7,2,2,35,0
"11521",5,7,3,2,35,1
"11522",5,5,3,2,39,2
"11523",5,6,1,2,33,0
"11524",5,4,2,2,60,0
"11525",5,8,2,2,37,0
"11526",5,6,3,2,29,1
"11527",5,4,5,2,27,1
"11528",5,3,4,2,19,2
"11529",5,4,1,1,8,0
"11530",5,6,1,2,31,0
"11531",5,5,4,2,39,1
"11532",5,5,2,2,23,1
"11533",5,5,2,1,40,2
"11534",6,6,2,1,81,0
"11535",6,2,1,1,21,2
"11536",6,9,2,2,40,1
"11537",6,8,3,2,44,0
"11538",6,8,3,2,35,1
"11539",6,5,3,2,19,2
"11540",6,6,3,2,28,1
"11541",6,7,1,1,23,2
"11542",6,7,4,1,48,2
"11543",6,5,1,1,54,2
"11544",6,5,3,2,23,2
"11545",6,7,2,2,39,0
"11546",6,4,2,1,54,2
"11547",6,4,2,1,24,2
"11548",6,3,2,2,10,0
"11549",6,8,3,2,44,0
"11550",6,7,3,2,51,0
"11551",6,6,3,2,33,0
"11552",6,2,2,2,62,0
"11553",6,6,3,1,12,0
"11554",6,4,3,2,45,0
"11555",6,3,5,2,15,2
"11556",6,5,2,1,22,1
"11557",6,10,5,1,50,0
"11558",6,2,2,2,0,0
"11559",6,5,2,2,16,1
"11560",6,4,2,1,27,1
"11561",6,7,2,2,31,1
"11562",6,10,3,1,75,0
"11563",8,6,2,2,60,0
"11564",8,5,1,2,40,0
"11565",8,4,1,1,15,1
"11566",8,4,1,2,28,0
"11567",8,3,1,2,26,2
"11568",8,2,1,2,32,2
"11569",8,7,1,2,35,1
"11570",8,2,2,1,21,2
"11571",8,4,1,1,12,0
"11572",8,6,4,2,64,0
"11573",8,3,1,2,22,0
"11574",8,6,1,1,14,1
"11575",8,4,1,2,37,1
"11576",8,3,1,1,6,1
"11577",8,4,1,2,65,0
"11578",8,5,1,2,26,0
"11579",8,4,1,2,20,2
"11580",8,2,1,1,30,0
"11581",8,3,1,2,30,0
"11582",8,8,1,2,51,0
"11583",8,4,1,2,20,2
"11585",8,5,1,2,30,1
"11587",8,5,1,1,25,2
"11588",8,5,2,2,18,2
"11589",8,4,1,2,30,0
"11590",8,3,1,2,28,1
"11591",8,5,2,2,28,2
"11592",8,5,2,2,31,1
"11593",11,4,2,2,28,1
"11594",11,3,2,1,4,0
"11595",11,5,1,2,68,0
"11596",11,2,2,1,18,1
"11597",11,3,2,1,17,1
"11598",11,5,1,2,33,1
"11599",11,4,3,1,28,2
"11600",11,5,2,2,45,0
"11601",11,7,1,2,52,0
"11602",11,6,2,1,60,2
"11603",11,5,3,2,48,0
"11604",11,6,3,1,41,3
"11605",11,8,2,2,20,2
"11606",11,5,2,1,24,2
"11607",11,2,2,2,5,0
"11608",11,6,2,2,11,1
"11609",11,3,1,2,18,2
"11610",11,6,3,2,44,0
"11611",11,4,1,1,55,2
"11613",11,5,1,2,11,1
"11615",11,3,1,1,44,0
"11616",11,6,3,2,32,1
"11618",11,2,2,1,2,0
"11619",11,3,2,2,52,0
"11620",11,5,1,2,26,0
"11621",11,3,1,2,23,0
"11622",11,3,3,2,48,0
"11623",11,15,3,2,40,0
"11624",11,11,3,2,19,1
"11625",11,4,3,2,8,0
"11627",11,11,2,2,64,0
"11628",11,7,4,2,54,1
"11629",11,5,4,2,36,1
"11630",11,5,3,2,15,1
"11631",11,15,5,2,30,3
"11632",11,7,3,1,5,0
"11633",11,13,5,1,80,0
"11634",11,7,4,2,37,1
"11635",11,2,2,2,68,0
"11636",11,13,2,2,39,1
"11637",11,11,4,1,22,2
"11638",11,7,2,2,30,0
"11639",11,5,5,1,7,0
"11640",11,5,4,1,17,2
"11641",11,8,3,2,42,0
"11642",11,3,3,2,22,1
"11643",11,8,3,1,14,1
"11644",11,3,5,2,16,2
"11645",11,4,4,2,23,2
"11646",11,4,3,2,7,0
"11647",11,2,4,2,19,2
"11648",11,2,2,2,84,0
"11649",11,7,3,1,31,2
"11650",11,5,4,2,49,1
"11651",11,5,4,1,26,2
"11653",2,4,1,2,23,0
"11654",2,5,1,1,14,1
"11656",2,3,1,1,27,2
"11657",2,6,1,2,34,0
"11658",2,2,1,1,28,1
"11659",2,2,1,2,8,0
"11660",2,6,1,1,40,0
"11661",2,6,1,2,36,0
"11662",2,3,1,1,45,1
"11663",2,5,2,2,52,0
"11664",2,3,1,2,50,0
"11665",2,3,1,2,40,0
"11667",2,7,1,2,50,0
"11668",2,5,1,2,55,0
"11669",2,3,1,2,19,0
"11670",2,3,1,2,72,0
"11671",2,4,1,2,43,0
"11672",2,5,1,2,37,0
"11673",2,3,1,2,18,0
"11674",2,4,2,2,32,0
"11675",2,7,1,1,48,0
"11676",2,7,1,2,49,0
"11677",2,5,1,1,34,0
"11678",1,2,4,2,55,0
"11679",1,4,1,1,8,0
"11681",1,5,4,2,24,2
"11682",1,2,4,1,27,2
"11683",1,4,3,2,2,0
"11684",1,5,3,1,14,1
"11685",1,6,3,2,55,0
"11686",1,8,2,2,22,2
"11687",1,6,3,2,33,1
"11688",1,4,3,2,19,2
"11689",1,6,3,1,30,2
"11690",1,6,3,2,28,0
"11691",1,2,4,1,19,2
"11692",1,4,4,1,23,2
"11693",1,12,5,2,43,1
"11694",1,5,3,2,48,0
"11696",1,4,4,2,34,0
"11697",1,5,3,2,18,2
"11699",1,6,3,1,23,0
"11700",1,9,3,2,27,0
"11701",1,9,3,2,15,1
"11702",1,2,3,2,21,2
"11703",1,5,2,2,20,2
"11704",1,8,4,2,39,0
"11705",1,8,3,1,52,1
"11706",1,5,3,2,17,2
"11707",1,6,3,2,24,2
"11708",1,8,3,2,58,0
"11709",3,4,1,2,52,0
"11712",3,2,1,2,53,1
"11714",3,3,1,1,21,0
"11715",3,3,1,2,58,0
"11716",3,5,1,2,14,1
"11717",3,4,1,2,28,0
"11719",3,5,1,2,58,0
"11720",3,4,1,2,24,1
"11721",3,6,1,2,52,0
"11722",3,5,1,2,55,0
"11723",3,2,1,2,16,1
"11724",3,2,3,2,65,0
"11727",3,5,2,2,32,0
"11730",3,2,3,2,42,2
"11732",3,6,1,1,7,0
"11734",3,5,1,2,32,1
"11735",3,4,1,1,71,2
"11736",2,6,2,1,22,2
"11737",2,2,1,1,13,1
"11738",2,4,2,2,26,1
"11739",2,6,3,1,52,2
"11740",2,3,3,2,12,0
"11741",2,6,2,1,31,1
"11742",2,7,3,2,39,0
"11743",2,3,1,2,9,0
"11744",2,2,4,1,28,2
"11745",2,4,2,2,5,0
"11746",2,5,1,1,28,0
"11747",2,7,1,2,6,0
"11749",2,6,1,2,30,0
"11750",2,5,2,2,66,0
"11751",2,3,2,2,30,0
"11754",2,4,2,1,13,2
"11755",2,4,3,1,37,2
"11756",2,3,3,1,10,0
"11757",2,4,2,2,20,2
"11758",2,6,3,2,14,1
"11760",2,6,1,2,60,0
"11761",2,4,1,2,28,1
"11762",2,4,2,2,23,0
"11763",2,2,2,1,4,0
"11764",2,3,1,2,11,0
"11765",2,3,2,2,29,0
"11766",9,6,2,2,34,0
"11767",9,6,4,2,23,2
"11768",9,4,5,2,46,2
"11769",9,6,2,2,36,1
"11770",9,3,3,1,29,2
"11772",9,4,3,2,15,2
"11773",9,4,4,2,16,1
"11774",9,11,1,2,41,0
"11775",9,6,3,2,17,1
"11776",9,5,5,1,20,1
"11777",9,4,2,1,52,1
"11778",9,9,4,2,33,0
"11779",9,14,5,2,48,0
"11780",9,13,4,2,22,2
"11781",9,5,2,2,80,0
"11782",9,8,3,2,29,0
"11783",9,7,3,2,47,1
"11784",9,5,2,2,16,1
"11785",9,6,3,2,22,0
"11786",9,4,3,2,28,1
"11788",9,8,3,2,37,2
"11789",9,8,2,2,38,0
"11790",9,5,4,2,10,1
"11791",9,5,3,2,43,1
"11792",9,4,3,2,36,0
"11793",9,2,2,1,12,0
"11794",9,4,3,2,87,0
"11796",9,2,3,2,33,0
"11797",9,2,2,1,22,2
"11798",9,3,4,2,54,0
"11799",9,6,3,2,28,0
"11800",9,4,4,2,51,2
"11801",9,7,3,1,4,0
"11802",9,9,3,2,30,1
"11803",9,2,4,1,19,2
"11804",9,4,4,2,26,2
"11805",9,5,3,2,37,0
"11806",9,7,5,2,37,1
"11807",9,10,4,2,29,1
"11808",9,14,3,2,48,0
"11809",9,9,3,2,37,0
"11810",9,9,4,2,37,0
"11811",9,5,5,2,37,1
"11812",9,4,4,1,22,2
"11814",9,11,4,2,53,0
"11815",9,5,3,2,24,0
"11816",9,6,3,2,48,0
"11817",9,2,4,1,18,1
"11818",9,5,4,2,23,0
"11819",9,6,3,2,36,0
"11820",9,8,5,2,42,2
"11821",9,8,3,2,52,0
"11822",9,2,3,2,16,1
"11823",9,10,3,2,40,0
"11824",9,10,3,2,42,0
"11825",9,8,3,2,20,0
"11826",9,12,4,2,49,0
"11828",9,14,3,1,60,0
"11829",9,4,4,2,52,2
"11830",9,2,4,1,17,2
"11831",9,7,4,1,33,2
"11832",9,5,4,1,51,2
"11833",9,6,5,1,34,2
"11834",9,4,4,2,35,1
"11835",9,5,3,2,27,2
"11836",9,7,4,2,52,0
"11837",9,3,4,2,82,0
"11838",9,2,4,1,40,2
"11839",9,11,5,2,45,0
"11840",9,6,5,1,65,2
"11841",9,9,4,2,37,2
"11842",9,6,5,2,23,2
"11843",9,8,5,1,42,2
"11844",9,9,5,2,39,2
"11845",9,3,4,2,53,2
"11846",9,11,5,2,35,1
"11847",9,6,4,2,33,2
"11848",9,2,4,1,20,2
"11849",9,6,5,2,20,2
"11850",9,14,5,2,51,2
"11851",9,6,5,2,38,2
"11852",9,6,5,2,33,3
"11853",9,9,5,2,40,2
"11854",9,8,5,2,68,0
"11855",9,5,4,2,44,3
"11856",9,4,4,2,34,0
"11857",9,2,4,1,28,2
"11858",11,5,4,2,60,2
"11859",11,9,4,2,51,0
"11860",11,5,5,2,28,0
"11861",11,2,4,2,3,0
"11862",11,6,5,2,18,2
"11863",11,4,4,2,49,2
"11865",11,6,5,2,35,2
"11866",11,3,5,2,25,2
"11867",11,4,4,1,19,1
"11868",11,6,4,1,22,3
"11869",11,4,5,2,28,3
"11871",11,5,5,2,28,2
"11872",11,6,5,2,26,2
"11873",11,3,5,2,1,0
"11874",11,5,4,2,25,2
"11875",11,22,5,1,84,0
"11876",11,6,5,2,16,1
"11877",11,11,4,2,16,2
"11878",11,6,4,2,18,1
"11879",11,4,5,1,18,2
"11880",11,10,5,2,45,0
"11881",11,7,4,2,58,0
"11882",11,4,5,2,34,2
"11884",11,3,5,1,35,3
"11885",11,8,5,2,32,2
"11887",11,5,5,2,26,2
"11888",2,8,3,2,58,0
"11889",2,4,2,2,33,0
"11890",2,2,1,1,45,2
"11891",2,3,1,1,41,0
"11892",2,5,1,2,50,0
"11893",2,3,1,1,0,0
"11894",2,6,2,2,11,0
"11895",2,6,2,2,44,1
"11896",2,6,1,2,63,0
"11897",2,4,1,1,9,0
"11898",2,5,1,2,32,0
"11899",2,4,3,2,26,0
"11900",2,5,1,2,27,1
"11901",2,4,2,2,31,0
"11902",2,3,1,2,30,0
"11903",2,5,1,2,18,1
"11904",2,5,1,2,29,0
"11905",2,4,1,1,16,1
"11906",2,2,1,2,17,1
"11907",2,3,1,2,24,0
"11908",2,3,1,2,22,2
"11909",2,7,2,2,32,0
"11910",2,7,1,2,39,0
"11911",2,4,1,2,20,0
"11912",2,4,1,1,17,1
"11913",2,6,1,2,52,0
"11914",2,4,2,1,50,1
"11915",2,5,1,2,24,0
"11916",2,5,1,1,13,1
"11917",4,3,1,1,18,1
"11918",4,9,1,2,44,0
"11919",4,4,1,2,34,0
"11920",4,2,1,2,51,0
"11921",4,3,1,2,21,0
"11922",4,4,1,2,42,0
"11923",4,7,1,2,36,0
"11924",4,9,1,1,51,0
"11925",4,8,1,2,48,0
"11926",4,10,1,2,35,0
"11927",4,14,1,2,31,2
"11928",4,6,2,2,39,0
"11929",4,5,1,2,23,0
"11930",4,8,1,2,55,0
"11931",4,2,2,1,25,1
"11932",4,6,2,2,23,0
"11933",4,5,1,2,30,0
"11934",4,4,1,2,38,0
"11935",4,6,1,2,19,0
"11936",4,5,2,2,24,1
"11937",4,8,2,2,44,0
"11938",4,5,1,2,48,0
"11939",4,10,3,2,51,0
"11940",4,4,1,1,7,0
"11941",4,6,1,2,38,0
"11942",4,6,1,2,31,0
"11943",4,2,1,2,55,0
"11945",4,5,1,2,35,1
"11946",4,7,2,2,37,0
"11947",14,4,3,1,56,1
"11948",14,9,3,2,28,0
"11949",14,6,1,1,44,0
"11950",14,5,3,2,69,0
"11951",14,8,4,2,44,1
"11952",14,4,2,2,36,1
"11953",14,3,1,2,65,0
"11954",14,3,1,1,7,0
"11955",14,3,2,1,56,0
"11956",14,7,2,2,41,0
"11957",14,5,1,2,10,1
"11958",14,4,1,2,37,0
"11959",14,3,1,2,6,0
"11960",14,13,1,1,44,0
"11962",14,9,3,2,24,2
"11963",14,4,2,2,21,2
"11964",14,3,3,2,38,0
"11965",14,2,3,2,5,0
"11966",14,2,1,2,2,0
"11967",14,8,2,2,23,1
"11968",14,4,1,2,50,0
"11969",14,6,1,2,45,1
"11970",14,10,1,2,36,0
"11971",14,3,3,2,52,0
"11972",14,5,1,1,30,2
"11973",15,3,2,2,38,0
"11974",15,4,2,1,13,1
"11975",15,5,2,1,12,1
"11976",15,3,3,1,10,0
"11977",15,4,2,2,39,0
"11978",15,4,2,2,57,0
"11979",15,7,1,1,13,1
"11980",15,4,2,1,24,2
"11981",15,3,2,2,8,1
"11982",15,4,1,1,9,0
"11983",15,9,1,2,35,1
"11984",15,3,2,2,28,0
"11985",15,4,1,2,27,1
"11986",15,8,1,2,29,1
"11987",15,4,2,2,27,2
"11988",15,3,1,1,30,2
"11989",15,9,1,2,30,1
"11990",15,5,1,2,30,0
"11991",15,6,1,2,28,1
"11992",15,4,1,2,30,1
"11993",15,3,2,2,18,1
"11994",15,11,1,2,36,1
"11995",15,3,2,2,19,1
"11996",15,4,1,1,11,1
"11997",15,7,2,1,97,0
"11998",15,4,2,1,53,2
"11999",15,3,1,2,17,1
"12000",15,2,2,2,60,0
"12002",15,15,2,2,44,0
"12003",4,8,2,2,29,0
"12004",4,4,1,2,7,0
"12005",4,2,2,2,45,0
"12006",4,2,2,2,65,0
"12007",4,5,1,2,80,0
"12008",4,2,2,2,58,0
"12009",4,4,2,2,54,0
